0;1;2;3;4;5;6;7;8;9;10
Reitoria;Resolução;31;2020;28/07/2020;Regimento do Fórum Interdisciplinar de II – Assistência Estudantil do Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (Ifes);https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_31_2020_-_Regimento_do_Forum_Assist%C3%AAncias_Estudantil_-_alterado_Res_6_2021.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;33;2020;04/08/2020;Aprova o Regimento dos Núcleos de Atendimento às Pessoas com Necessidades Específicas do Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (Ifes);https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_33_2020_-_Regimento_do_Napne.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;34;2020;28/07/2020;Aprova o Regimento do Fórum dos Núcleos de Atendimento às Pessoas com Necessidades Específicas do Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (Ifes).;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_34_2020_-_Regimento_do_Fonapne.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;40;2020;27/08/2020;Alterar a Resolução CS nº 85/2016 que autorizou a oferta do Curso Técnico em Administração do Campus Barra de São Francisco.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_40_2020_-_Altera_CS_em_Administra%C3%A7%C3%A3o_-_Barra_de_S%C3%A3o_Francisco.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;41;2020;27/08/2020;Autoriza o Curso de Licenciatura em Ciências da Natureza do campus Guarapari.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_41_2020_-_Autoriza_CS_em_Ci%C3%AAncias_da_Natureza_-_Campus_Guarapari.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;46;2020;25/09/2020;Normatiza os procedimentos para oferta de Disciplina de Férias em período de recesso escolar (Férias Discente) dos Cursos de Graduação do Instituto Federal do Espírito Santo - Ifes.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_46_2020_-_Disciplina_de_F%C3%A9rias_em_per%C3%ADodo_de_recesso.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;47;2020;25/09/2020;Altera as Resoluções CS nº 1/2020;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_47_2020_-_Altera_Resolu%C3%A7%C3%A3o_CS_1_2020_-_Atividades_Pedag%C3%B3gicas_N%C3%A3o_Presenciais.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;54;2020;23/10/2020;Altera Resolução CS nº 1/2020;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_54_2020_-_Altera%C3%A7%C3%A3o_Resolu%C3%A7%C3%A3o_1_2020_-_Atividades_Pedag%C3%B3gicas_N%C3%A3o_Presenciais.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;63;2020;20/11/2020;Altera as Resoluções CS nº 1/2020;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_63_2020_-_Altera_Resolu%C3%A7%C3%A3o_CS_1_2020_-_Atividades_Pedag%C3%B3gicas_N%C3%A3o_Presenciais.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;64;2020;11/12/2020;Altera a Resolução CS nº 14/2018 /2020 de 13 de julho de 2018.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_64_2020_-_Altera_Resolu%C3%A7%C3%A3o_CS_14_2018.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;65;2020;11/12/2020;Altera as Resoluções 119/2016 e 120/2016 de 5 de agosto de 2016.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_65_2020_-_Altera_Resolu%C3%A7%C3%B5es_CS_119_2016__e_CS_120_2016.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;66;2020;11/12/2020;Autoriza a oferta do Curso de Bacharelado em Agronomia do Campus de Alegre.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_66_2020_-_Autoriza_CS_em_Agronomia_-_Campus_Alegre.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;67;2020;11/12/2020;Autoriza a oferta do Curso Técnico em Agroecologia Subsequente ao Ensino Médio do Campus Santa Teresa.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_67_2020_-_Autoriza_CT_em_Agroecologia_Subsequente_-_Campus_Santa_Teresa.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;68;2020;11/12/2020;Autoriza a oferta do Curso Técnico em Agricultura Integrado ao Ensino Médio do Campus Barra de São Francisco;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_68_2020_-_Autoriza_CT_em_Agricultura_Integrado_do_Campus_Barra_de_S%C3%A3o_Francisco.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;69;2020;11/12/2020;Estabelece o valor a ser cobrado por dia de atraso na devolução de material informacional das Bibliotecas do Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_69_2020_-_Estabelece_valor_de_multas_cobradas_pelas_bibliotecas_do_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;70;2020;11/12/2020;Dispõe sobre o uso do nome social no âmbito do Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_70_2020_-_Regulamenta_o_uso_do_Nome_Social_no_ambito_do_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;72;2020;11/12/2020;Normatiza a elaboração, a oferta, o funcionamento e a certificação de Cursos Online, Abertos e Massivos (MOOC, do inglês) no Ifes;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_72_2020_-_Normatiza_cursos_Mooc_no_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;73;2020;11/12/2020;Autoriza o uso da estratégia de ensino flexível híbrido em cursos técnicos e de graduação do Ifes para cumprimento dos anos letivos 2020 e 2021, em função da situação de pandemia do novo Coronavírus (Covid-19).;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_73_2020_-_Autoriaza_uso_da_estrat%C3%A9gia_de_ensino_flex%C3%ADvel_h%C3%ADbrido_em_cursos_t%C3%A9cnicos_e_de_gradua%C3%A7%C3%A3o_do_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;3;2021;19/03/2021;Altera Resolução CS nº 1/2020.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_3_2021_-_Altera_Resolu%C3%A7%C3%A3o_CS_1_2020.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;4;2021;19/03/2021;Altera o quantitativo de vagas de ofertas de Cursos Técnicos para o Processo Seletivo 1/2021.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_4_2021_-_Altera_oferta_CT_para_PS_2021_1.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;5;2021;19/03/2021;Altera Resoluções CS nº 1/2020 e CS nº 47/2020.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_5_2021_-_Altera_Resolu%C3%A7%C3%A3o_CS_1_2021.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;6;2021;19/03/2021;Altera Resolução CS nº 31/2020;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_6_2021_-_Altera%C3%A7%C3%A3o_Resolu%C3%A7%C3%A3o_31_2020.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;7;2021;19/03/2021;Regulamenta o processo de eleição para coordenadores de cursos técnicos, de graduação e da Coordenadoria de Formação Geral.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_7_2021_-_Regulamento_Elei%C3%A7%C3%A3o_Coordenadores.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;13;2021;16/04/2021;Estabelece as normas para a matrícula de aluno visitante nos cursos de graduação do Ifes em disciplinas isoladas.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_13_2021_-_Normas_para_Aluno_Visitante_Cursos_de_Gradua%C3%A7%C3%A3o_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;1315 - 2011;2011;28/11/2011;Homologa ROD Graduação (Revisada) - REPUBLICADA;SERVIÇO PÚBLICO FEDERAL (ifes.edu.br);III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1315 - 2011;2011;28/11/2011;Homologa ROD Graduação;SERVIÇO PÚBLICO FEDERAL (ifes.edu.br);III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1316 - 2011;2011;28/11/2011;Homologa ROD Cursos Técnicos (Revisada) - REPUBLICADA;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMS9OIDExL1BvcnRhcmlhIG7CuiAxMzE2IC0gMjAxMSAtIEhvbW9sb2dhIFJPRCBDdXJzb3MgVMOpY25pY29zIChSZXZpc2FkYSkgLSBSRVBVQkxJQ0FEQS5wZGY=&inline;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1316 - 2011;2011;28/11/2011;Homologa ROD Cursos Técnicos - Republicada;SERVIÇO PÚBLICO FEDERAL (ifes.edu.br);III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1316 - 2011;2011;28/11/2011;Homologa ROD Cursos Técnicos - Republicação;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMS9OIDExL1BvcnRhcmlhIG7CuiAxMzE2IC0gMjAxMSAtIEhvbW9sb2dhIFJPRCBDdXJzb3MgVMOpY25pY29zIC0gUmVwdWJsaWNhw6fDo28ucGRm&inline;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1316 - 2011;2011;28/11/2011;Homologa ROD Cursos Técnicos;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMS9OIDExL1BvcnRhcmlhIG7CuiAxMzE2IC0gMjAxMSAtIEhvbW9sb2dhIFJPRCBDdXJzb3MgVMOpY25pY29zIC0gUmVwdWJsaWNhZGEucGRm&inline;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1468 - 2011;2011;19/12/2011;Concede Certificação ENEM - Alunos Concluintes - Republicação;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMS9OIDEyL1BvcnRhcmlhIG7CuiAxNDY4IC0gMjAxMSAtIENvbmNlZGUgQ2VydGlmaWNhw6fDo28gRU5FTSAtIEFsdW5vcyBDb25jbHVpbnRlcy5wZGY=&inline;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;1468 - 2011;2011;19/12/2011;Concede Certificação ENEM - Alunos Concluintes;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMS9OIDEyL1BvcnRhcmlhIG7CuiAxNDY4IC0gMjAxMSAtIENvbmNlZGUgQ2VydGlmaWNhw6fDo28gRU5FTSAtIEFsdW5vcyBDb25jbHVpbnRlcy5wZGY=&inline;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;1226 - 2012;2012;03/07/2012;Aprova procedimentos de entrega TCC Graduação nas Bibliotecas;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDA3L1BvcnRhcmlhIG7CuiAxMjI2IC0gMjAxMiAtIEFwcm92YSBwcm9jZWRpbWVudG9zIGRlIGVudHJlZ2EgVENDIEdyYWR1YcOnw6NvIG5hcyBCaWJsaW90ZWNhcy5wZGY=&inline;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;1465 - 2012 -;2012;14/08/2012;Homologa Regulamento da Câmara de Ensino Técnico do IFES;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDA4L1BvcnRhcmlhIG7CuiAxNDY1IC0gMjAxMiAtIEhvbW9sb2dhIFJlZ3VsYW1lbnRvIGRhIEPDom1hcmEgZGUgRW5zaW5vIFTDqWNuaWNvIGRvIElGRVMucGRm&inline;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;1466 - 2012 -;2012;14/08/2012;Homologa Regulamento do Programa de Iniciação à Docência - PIBID - IFES;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDA4L1BvcnRhcmlhIG7CuiAxNDY2IC0gMjAxMiAtIEhvbW9sb2dhIFJlZ3VsYW1lbnRvIGRvIFByb2dyYW1hIGRlIEluaWNpYcOnw6NvIMOgIERvY8OqbmNpYSAtIFBJQklEIC0gSUZFUy5wZGY=&inline;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1467 - 2012;2012;14/08/2012;Homologa Regulamento da Câmara de Graduação do IFES;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDA4L1BvcnRhcmlhIG7CuiAxNDY3IC0gMjAxMiAtIEhvbW9sb2dhIFJlZ3VsYW1lbnRvIGRhIEPDom1hcmEgZGUgR3JhZHVhw6fDo28gZG8gSUZFUy5wZGY=&inline;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;2195 - 2012;2012;17/12/2012;Concede Certificação ENEM - Alunos Concluintes - Republicação;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDEyL1BvcnRhcmlhIG7CuiAyMTk1IC0gMjAxMiAtIENvbmNlZGUgQ2VydGlmaWNhw6fDo28gRU5FTSAtIEFsdW5vcyBDb25jbHVpbnRlcyAtIFJlcHVibGljYcOnw6NvLnBkZg==&inline;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;2195 - 2012;2012;17/12/2012;Concede Certificação ENEM - Alunos Concluintes;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDEyL1BvcnRhcmlhIG7CuiAyMTk1IC0gMjAxMiAtIENvbmNlZGUgQ2VydGlmaWNhw6fDo28gRU5FTSAtIEFsdW5vcyBDb25jbHVpbnRlcy5wZGY=&inline;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Portaria;73 - 2015;2016;12/02/2016;Aprova caderno de normas para apresentação de referências;https://gedoc.ifes.edu.br/documento/6B99C058CDC6D73FF1C36EC808199B3A?inline;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;34;2015;14/08/2015;Homologa o Regulamento do Programa Institucional de Bolsa de Iniciação à Docência (PIBID);https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_34_2015_Regulamento_PIBID_-_Programa_Institucional_de_Bolsa_Inicia%C3%A7%C3%A3o_a_Doc%C3%AAncia.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Portaria;1149/2017;2017;24/05/2017;Homologa o Regulamento da Organização Didática dos cursos de graduação do Ifes na modalidades presencial e a distância;https://www.ifes.edu.br/images/stories/files/Pro_reitoria_ensino/atualizacao_rod/PORTARIA_N_1149-2017_Homologa_ROD_Graduacao.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;10;2017;27/03/2017;Regulamenta a adoção de ações afirmativas nos cursos e Programas de Pós-graduação do Ifes, com foco na inclusão de negros (pretos e pardos), indígenas e pessoas com deficiência;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2017/Res_CS_10_2017_-_Regulamenta_a_ado%C3%A7%C3%A3o_de_a%C3%A7%C3%B5es_afirmativas_nos_cursos_e_Programas_de_P%C3%B3s-gradua%C3%A7%C3%A3o_do_Ifes.pdf;IV - Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;01/2019;2019;09/08/2019;Dispõe sobre as normas complementares para a reserva de vagas a pretos(as), pardos(as) e indígenas e a pessoas com deficiência nos processos seletivos dos programas e cursos de pós-graduação do ifes e a adoção de mecanismos para inibir fraudes.;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Arquivos_PosGraduacao/orientacao_normativa_para_procedimento_heteroidentificacao_cppg_atualizada.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;01/2020;2020;13/03/2020;Dispõe sobre as normas quanto ao cadastramento e certificação pelo Sistema de Registro e Emissão de Certificados dos eventos de Pesquisa e Pós-graduação do Ifes.;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Orientao-Normativa-cadastramento_certificacao_evento_prppg_somente_processo_eletronico_marco_2020.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;03/2020;2020;23/09/2020;Estabelece orientações acerca das providências a serem tomadas sobre o Dinter em cognição e linguagem em convênio com a UENF no âmbito do Ifes.;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Orienta%C3%A7%C3%A3o_Normativa_PRPPG_n03_de_2020.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;05/2020;2020;17/12/2020;Estabelece orientações acerca das providências a serem tomadas nas defesas fechadas de Trabalhos Finais de Curso, Dissertações e Teses no âmbito do Ifes.;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Orienta%C3%A7%C3%A3o_Normativa_PRPPG_n05_de_2020_-_final_17_12_2020-FInal.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;06/2020;2020;28/12/2020;Autoriza o uso da estratégia de ensino flexível híbrido em cursos de pós-graduação do Ifes para cumprimento dos calendários de 2020 e 2021, em função da situação de pandemia do novo Coronavírus (Covid-19).;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Orienta%C3%A7%C3%A3o_Normativa_PRPPG_n06_de_2020.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;01/2021;2021;05/03/2021;Normativa para orientar a realização de atividades de campo ou no laboratório durante o momento atual de pandemia com base no protocolo de biossegurança da pesquisa e da pós-graduação aprovado.;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Orienta%C3%A7%C3%A3o_Normativa_PRPPG_n01_de_2021.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;02/2021;2021;25/03/2021;Estabelece orientações acerca das providências a serem tomadas sobre o Minter em Educação em convênio com a UFBA no âmbito do Ifes.;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Orienta%C3%A7%C3%A3o_Normativa_PRPPG_n02_de_2021-1.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;ORIENTAÇÃO NORMATIVA;03/2021;2021;29/03/2021;Estabelece orientações acerca das providências a serem tomadas sobre o Doutorado em Materiais em convênio com a UENF no âmbito do Ifes.;https://prppg.ifes.edu.br/images/stories/Arquivos_PRPPG/Orienta%C3%A7%C3%A3o_Normativa_PRPPG_n03_de_2021-1_-_Retifica%C3%A7%C3%A3o-art.1-inc.II.pdf;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;INSTRUÇÃO NORMATIVA;04/2021;2021;21/05/2021;Estabelece normas para realização de bancas examinadoras de mestrado, doutorado e pósgraduação lato sensu, com participação à distância de examinadores no âmbito do Ifes. ;https://prppg.ifes.edu.br/images/stories/IN_04-2021_-_Crit%C3%A9rios_de_defesa_a_dist%C3%A2ncia.pdf ;IV – Pesquisa e Pós-Graduação;VIGENTE;PRPPG;
Reitoria;Portaria;930 - 2009;2009;14/07/2009;Autoriza curso de Pós-Graduação Lato Sensu - EJA;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAwOS9OIDA3L1BvcnRhcmlhIG5vLiA5MzAgLSAyMDA5IC0gQXV0b3JpemEgY3Vyc28gZGUgUMOzcy1HcmFkdWHDp8OjbyBMYXRvIFNlbnN1IC0gRUpBLnBkZg==&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;931 - 2009;2009;14/07/2009;Autoriza curso de Pós-Graduação Lato Sensu - EAD;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAwOS9OIDA3L1BvcnRhcmlhIG5vLiA5MzEgLSAyMDA5IC0gQXV0b3JpemEgY3Vyc28gZGUgUMOzcy1HcmFkdWHDp8OjbyBMYXRvIFNlbnN1IC0gRUFELnBkZg==&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;932 - 2009;2009;14/07/2009;Autoriza curso de Pós-Graduação Lato Sensu - Campus Cariacica;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAwOS9OIDA3L1BvcnRhcmlhIG5vLiA5MzIgLSAyMDA5IC0gQXV0b3JpemEgY3Vyc28gZGUgUMOzcy1HcmFkdWHDp8OjbyBMYXRvIFNlbnN1IC0gQ2FtcHVzIENhcmlhY2ljYS5wZGY=&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;934 - 2009;2009;15/07/2009;Autoriza curso de Pós-Graduação Lato Sensu - EAD;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAwOS9OIDA3L1BvcnRhcmlhIG5vLiA5MzQgLSAyMDA5IC0gQXV0b3JpemEgY3Vyc28gZGUgUMOzcy1HcmFkdWHDp8OjbyBMYXRvIFNlbnN1IC0gRUFELnBkZg==&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;1046 - 2009;2009;01/09/2009;Autoriza oferta de Curso de Pós-Graduação Lato-Sensu-CEAD-UAB;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAwOS9OIDA5L1BvcnRhcmlhIG5vLiAxMDQ2IC0gMjAwOSAtIEF1dG9yaXphIG9mZXJ0YSBkZSBDdXJzbyBkZSBQw7NzLUdyYWR1YcOnw6NvIExhdG8tU2Vuc3UtQ0VBRC1VQUIucGRm&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;1371 - 2009;2009;17/12/2009;Aprova oferta do Curso de Pós-Graduação Lato Sensu em Agroecologia - Campus de Alegre;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAwOS9OIDEyL1BvcnRhcmlhIG5vLiAxMzcxIC0gMjAwOSAtIEFwcm92YSBvZmVydGEgZG8gQ3Vyc28gZGUgUMOzcy1HcmFkdWHDp8OjbyBMYXRvIFNlbnN1IGVtIEFncm9lY29sb2dpYSAtIENhbXB1cyBkZSBBbGVncmUucGRm&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;1374 - 2011;2011;06/12/2011;Autoriza Pós-Graduação Engenharia Metalúrgica;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMS9OIDEyL1BvcnRhcmlhIG7CuiAxMzc0IC0gMjAxMSAtIEF1dG9yaXphIFDDs3MtR3JhZHVhw6fDo28gRW5nZW5oYXJpYSBNZXRhbMO6cmdpY2EucGRm&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;1466 - 2011;2011;15/12/2011;Homologa Regulamento Pós-Graduação;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMS9OIDEyL1BvcnRhcmlhIG7CuiAxNDY2IC0gMjAxMSAtIEhvbW9sb2dhIFJlZ3VsYW1lbnRvIFDDs3MtR3JhZHVhw6fDo28ucGRm&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
Reitoria;Portaria;1185 - 2012;2012;26/06/2012;Autoriza Oferta Pos Graduação Lato Sensu Engenharia Elétrica;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDA2L1BvcnRhcmlhIG7CuiAxMTg1IC0gMjAxMiAtIEF1dG9yaXphIE9mZXJ0YSBQb3MgR3JhZHVhw6fDo28gTGF0byBTZW5zdSBFbmdlbmhhcmlhIEVsw6l0cmljYS5wZGY=&inline;IV – Pesquisa e Pós-Graduação;REVOGADO;PRPPG;
